idx,choice1,choice2,choice3,choice4,choice5,choice6
10797,0.458251953125,0.0004982948303222656,0.458251953125,0.08306884765625,0.0,0.0
434,0.1171875,0.84765625,0.028167724609375,0.00675201416015625,0.0,0.0
11943,0.0013866424560546875,0.004913330078125,0.08221435546875,0.91162109375,0.0,0.0
1742,0.0109710693359375,0.488525390625,0.1912841796875,0.309326171875,0.0,0.0
831,0.00013768672943115234,0.99951171875,0.00015974044799804688,0.0,0.0,0.0
13049,7.027387619018555e-05,0.66015625,0.339599609375,0.00013399124145507812,0.0,0.0
14222,0.1025390625,1.1980533599853516e-05,0.8974609375,1.4901161193847656e-06,0.0,0.0
11373,5.960464477539063e-08,3.439188003540039e-05,0.9970703125,0.002986907958984375,0.0,0.0
2746,4.035234451293945e-05,1.7881393432617188e-07,1.0,1.5556812286376953e-05,0.0,0.0
7765,4.172325134277344e-07,0.252197265625,0.0206298828125,0.72705078125,0.0,0.0
13768,0.0011434555053710938,3.927946090698242e-05,4.470348358154297e-06,0.9990234375,0.0,0.0
14080,0.045074462890625,0.0011072158813476562,0.947265625,0.00661468505859375,0.0,0.0
5496,0.1065673828125,0.05224609375,0.8388671875,0.0025463104248046875,0.0,0.0
12063,5.710124969482422e-05,2.980232238769531e-07,1.0,0.0,0.0,0.0
8370,0.25244140625,0.36865234375,0.00027942657470703125,0.378662109375,0.0,0.0
4896,0.0288238525390625,0.00013315677642822266,0.72021484375,0.25048828125,0.0,0.0
7820,0.0115966796875,0.1275634765625,1.9252300262451172e-05,0.86083984375,0.0,0.0
13153,1.0,1.1920928955078125e-06,2.6226043701171875e-06,7.665157318115234e-05,0.0,0.0
2666,0.98291015625,0.0172576904296875,6.765127182006836e-05,2.384185791015625e-07,0.0,0.0
9105,0.0002090930938720703,0.00408172607421875,0.25732421875,0.73828125,0.0,0.0
5527,0.00027561187744140625,0.0006051063537597656,0.9990234375,7.927417755126953e-06,0.0,0.0
9885,8.58306884765625e-06,4.351139068603516e-06,1.0,0.0,0.0,0.0
221,7.510185241699219e-06,3.5762786865234375e-07,0.99951171875,0.0005445480346679688,0.0,0.0
2524,5.429983139038086e-05,0.0055694580078125,0.9921875,0.0023059844970703125,0.0,0.0
9846,0.2318115234375,0.06878662109375,0.454345703125,0.2449951171875,0.0,0.0
8080,0.10052490234375,0.0008344650268554688,0.0022716522216796875,0.896484375,0.0,0.0
11718,0.0005645751953125,0.12493896484375,0.87451171875,2.384185791015625e-07,0.0,0.0
4827,0.019744873046875,0.024322509765625,0.94775390625,0.0080718994140625,0.0,0.0
14460,0.0,0.0,6.556510925292969e-06,1.0,0.0,0.0
11738,3.337860107421875e-06,5.960464477539062e-07,0.97216796875,0.0280609130859375,0.0,0.0
12573,0.0310211181640625,7.748603820800781e-07,0.962890625,0.006317138671875,0.0,0.0
14235,2.8014183044433594e-06,1.3530254364013672e-05,1.0,2.0265579223632812e-06,0.0,0.0
7324,0.8916015625,1.043081283569336e-05,0.10662841796875,0.001888275146484375,0.0,0.0
12469,0.0106353759765625,0.0021762847900390625,0.984375,0.002948760986328125,0.0,0.0
1952,0.1470947265625,0.8427734375,0.00989532470703125,0.00010460615158081055,0.0,0.0
6444,0.99951171875,9.202957153320312e-05,4.172325134277344e-07,0.0003333091735839844,0.0,0.0
10338,0.7470703125,0.0007405281066894531,0.242431640625,0.00983428955078125,0.0,0.0
5261,0.0077362060546875,0.05194091796875,0.90380859375,0.036376953125,0.0,0.0
10101,1.0,1.2934207916259766e-05,9.5367431640625e-07,3.039836883544922e-06,0.0,0.0
2261,0.497802734375,0.497802734375,0.004215240478515625,0.00022232532501220703,0.0,0.0
10724,0.07635498046875,0.00021636486053466797,7.295608520507812e-05,0.92333984375,0.0,0.0
6620,2.086162567138672e-06,1.1324882507324219e-06,0.998046875,0.0017147064208984375,0.0,0.0
4547,0.994140625,0.0008406639099121094,0.005046844482421875,7.808208465576172e-06,0.0,0.0
13313,1.1920928955078125e-06,0.9873046875,0.01250457763671875,5.364418029785156e-07,0.0,0.0
11029,7.152557373046875e-07,0.3359375,0.6640625,1.6689300537109375e-06,0.0,0.0
5930,0.9990234375,0.00015163421630859375,0.0008211135864257812,7.790327072143555e-05,0.0,0.0
14419,5.960464477539063e-08,1.0,0.0,1.3113021850585938e-06,0.0,0.0
6959,0.5,8.678436279296875e-05,0.5,3.4570693969726562e-06,0.0,0.0
11926,0.99951171875,1.1801719665527344e-05,0.0001366138458251953,0.0002715587615966797,0.0,0.0
12000,0.88623046875,0.07000732421875,0.0430908203125,0.0006909370422363281,0.0,0.0
6906,0.97705078125,0.01345062255859375,0.00434112548828125,0.0049896240234375,0.0,0.0
1621,0.0106201171875,0.493408203125,0.493408203125,0.0024814605712890625,0.0,0.0
7188,0.0013437271118164062,0.0029163360595703125,0.92529296875,0.07049560546875,0.0,0.0
7231,0.044952392578125,0.036102294921875,0.9189453125,0.00021004676818847656,0.0,0.0
12448,5.781650543212891e-06,0.025177001953125,0.9736328125,0.0009632110595703125,0.0,0.0
13306,6.014108657836914e-05,1.0,0.0,5.960464477539063e-08,0.0,0.0
7165,6.973743438720703e-06,0.0009226799011230469,0.9990234375,6.455183029174805e-05,0.0,0.0
12504,0.99951171875,2.968311309814453e-05,0.00045418739318847656,2.086162567138672e-06,0.0,0.0
12411,0.0029449462890625,0.9970703125,1.6033649444580078e-05,9.5367431640625e-07,0.0,0.0
11003,0.0382080078125,0.08526611328125,0.1776123046875,0.55615234375,0.104736328125,0.0382080078125
5435,3.993511199951172e-06,1.0,0.0,0.0,0.0,0.0
10021,0.99560546875,0.0040740966796875,0.00019991397857666016,5.066394805908203e-06,0.0,0.0
2205,0.005558013916015625,0.0002963542938232422,0.994140625,0.00020051002502441406,0.0,0.0
3282,0.135009765625,0.005970001220703125,0.216064453125,0.64306640625,0.0,0.0
10968,0.314453125,0.681640625,0.0025997161865234375,0.0011701583862304688,0.0,0.0
2869,0.0836181640625,0.1016845703125,0.81005859375,0.004528045654296875,0.0,0.0
11100,0.00025153160095214844,2.384185791015625e-06,0.9990234375,0.0007195472717285156,0.0,0.0
10185,0.01392364501953125,0.037811279296875,0.94677734375,0.0015459060668945312,0.0,0.0
5776,4.172325134277344e-07,2.980232238769531e-07,1.3053417205810547e-05,1.0,0.0,0.0
10228,0.00017189979553222656,9.161233901977539e-05,0.837890625,0.161865234375,0.0,0.0
5241,4.887580871582031e-06,0.0,1.0,0.0,0.0,0.0
192,7.62939453125e-06,0.0,9.417533874511719e-06,1.0,0.0,0.0
592,0.157958984375,0.83935546875,0.0006499290466308594,0.0022029876708984375,0.0,0.0
8242,0.6455078125,0.327392578125,0.000263214111328125,0.0265655517578125,0.0,0.0
5639,0.01338958740234375,0.0002613067626953125,0.97607421875,0.01042938232421875,0.0,0.0
4581,0.0,0.0,1.0,0.0,0.0,0.0
10495,4.07099723815918e-05,2.2649765014648438e-06,1.0,0.0,0.0,0.0
3630,0.08770751953125,0.0242156982421875,0.0455322265625,0.8427734375,0.0,0.0
7519,0.0,0.0,5.364418029785156e-07,1.0,0.0,0.0
11487,0.01134490966796875,0.01009368896484375,0.97705078125,0.0014238357543945312,0.0,0.0
6213,0.9990234375,0.00026988983154296875,0.0006194114685058594,1.1920928955078125e-07,0.0,0.0
12759,0.99951171875,3.5762786865234375e-07,2.390146255493164e-05,0.00043511390686035156,0.0,0.0
7020,0.000316619873046875,0.998046875,2.2232532501220703e-05,0.00185394287109375,0.0,0.0
14079,0.08209228515625,3.159046173095703e-06,8.761882781982422e-06,0.91796875,0.0,0.0
1193,1.2695789337158203e-05,1.0,3.141164779663086e-05,1.5139579772949219e-05,0.0,0.0
7315,5.960464477539063e-08,1.0,0.0001322031021118164,5.900859832763672e-05,0.0,0.0
10183,0.4736328125,0.51708984375,0.0003533363342285156,0.00913238525390625,0.0,0.0
6778,1.5676021575927734e-05,0.0,1.0,4.172325134277344e-07,0.0,0.0
4184,0.04486083984375,0.1551513671875,0.66552734375,0.1341552734375,0.0,0.0
13709,0.006244659423828125,0.0012922286987304688,0.039276123046875,0.0003979206085205078,0.95263671875,0.0
3183,0.09234619140625,0.412353515625,0.01483154296875,0.48046875,0.0,0.0
565,0.004261016845703125,0.105224609375,0.316650390625,0.57373046875,0.0,0.0
5819,0.07391357421875,0.228515625,0.66259765625,0.0009822845458984375,0.0338134765625,0.0
11597,0.0006074905395507812,5.066394805908203e-06,0.99951171875,4.827976226806641e-06,0.0,0.0
9612,5.352497100830078e-05,5.352497100830078e-05,0.00029850006103515625,0.99951171875,0.0,0.0
744,0.17578125,0.0135040283203125,0.77685546875,0.03399658203125,0.0,0.0
7362,0.0,5.960464477539062e-07,1.0,0.00016629695892333984,0.0,0.0
2292,2.980232238769531e-07,1.0,2.6941299438476562e-05,4.410743713378906e-06,0.0,0.0
6270,0.0020885467529296875,0.0003077983856201172,0.9970703125,0.0003077983856201172,0.0,0.0
5988,0.0,0.0,1.0,0.0,0.0,0.0
14105,2.384185791015625e-07,0.0004050731658935547,0.99951171875,0.0,0.0,0.0
9692,0.0023517608642578125,0.0209503173828125,0.95947265625,0.017303466796875,0.0,0.0
4749,0.0506591796875,1.7285346984863281e-06,1.7821788787841797e-05,0.94921875,0.0,0.0
7087,6.079673767089844e-06,0.05718994140625,0.0002002716064453125,0.9423828125,0.0,0.0
9768,5.131959915161133e-05,0.004619598388671875,0.9951171875,3.5762786865234375e-07,0.0,0.0
4220,0.434814453125,0.0002295970916748047,3.1113624572753906e-05,0.56494140625,0.0,0.0
7901,0.62841796875,0.113525390625,0.209716796875,0.04827880859375,0.0,0.0
78,0.0,0.0,1.0,1.1920928955078125e-06,0.0,0.0
11057,0.9990234375,4.225969314575195e-05,3.5762786865234375e-07,0.0009188652038574219,0.0,0.0
14009,0.3330078125,0.3330078125,0.3330078125,0.0010919570922851562,0.0,0.0
11405,0.0006771087646484375,0.006549835205078125,0.0006771087646484375,0.9921875,0.0,0.0
810,6.002187728881836e-05,0.01526641845703125,0.6669921875,0.31787109375,0.0,0.0
12134,9.101629257202148e-05,4.1365623474121094e-05,5.364418029785156e-07,1.0,0.0,0.0
10152,7.152557373046875e-05,0.0009055137634277344,0.9990234375,0.0,0.0,0.0
5275,1.0,6.735324859619141e-06,1.8477439880371094e-06,0.00011348724365234375,0.0,0.0
6659,0.07177734375,0.00650787353515625,0.002994537353515625,0.9189453125,0.0,0.0
8880,0.9990234375,0.0007557868957519531,2.014636993408203e-05,0.00010627508163452148,0.0,0.0
1437,3.62396240234375e-05,0.039764404296875,0.0101470947265625,0.9501953125,0.0,0.0
13052,0.98828125,0.00847625732421875,0.0025482177734375,0.0005512237548828125,0.0,0.0
9062,0.490234375,0.01190185546875,0.459716796875,0.038055419921875,0.0,0.0
5371,0.89013671875,0.08740234375,0.022613525390625,8.940696716308594e-07,0.0,0.0
1444,1.0,0.00015485286712646484,8.940696716308594e-07,8.344650268554688e-07,0.0,0.0
1976,0.0,0.0007190704345703125,0.9990234375,2.2113323211669922e-05,0.0,0.0
9175,0.0,1.8477439880371094e-06,0.0,1.0,0.0,0.0
3453,0.00023496150970458984,0.94873046875,0.049224853515625,0.0018329620361328125,0.0,0.0
9206,0.276123046875,0.43701171875,0.2418212890625,0.045135498046875,0.0,0.0
11108,0.92138671875,0.0004553794860839844,0.04071044921875,0.03765869140625,0.0,0.0
7911,0.00449371337890625,0.005558013916015625,0.98828125,0.0015916824340820312,0.0,0.0
591,2.384185791015625e-07,3.3974647521972656e-06,1.0,2.086162567138672e-06,0.0,0.0
9106,0.8779296875,0.00179290771484375,0.0447998046875,0.07525634765625,0.0,0.0
10112,9.059906005859375e-06,0.0011262893676757812,0.9990234375,1.6748905181884766e-05,0.0,0.0
476,0.9853515625,0.00649261474609375,0.0002465248107910156,0.008148193359375,0.0,0.0
11716,6.616115570068359e-06,0.00021159648895263672,1.0,4.708766937255859e-06,0.0,0.0
11019,1.0073184967041016e-05,1.1920928955078125e-07,1.0,6.616115570068359e-06,0.0,0.0
10546,0.484375,0.003215789794921875,0.00033545494079589844,0.51220703125,0.0,0.0
11553,0.0001608133316040039,0.00022912025451660156,0.9990234375,0.0005679130554199219,0.0,0.0
9047,0.384521484375,0.00872802734375,0.00014030933380126953,0.6064453125,0.0,0.0
4852,1.0,2.4318695068359375e-05,4.351139068603516e-06,9.66191291809082e-05,0.0,0.0
4501,0.0001499652862548828,0.99755859375,0.0002713203430175781,0.0020046234130859375,0.0,0.0
13273,0.00203704833984375,0.8681640625,0.0005474090576171875,0.1290283203125,0.0,0.0
2837,0.01025390625,0.6455078125,0.344482421875,5.984306335449219e-05,0.0,0.0
1535,0.01593017578125,0.002330780029296875,6.23464584350586e-05,0.9814453125,0.0,0.0
1514,0.291259765625,0.12213134765625,0.3515625,0.235107421875,0.0,0.0
7296,0.0238037109375,0.00533294677734375,0.9619140625,0.00894927978515625,0.0,0.0
13121,6.556510925292969e-06,3.5762786865234375e-07,1.0,1.5795230865478516e-05,0.0,0.0
246,0.035797119140625,8.422136306762695e-05,0.0079193115234375,0.9560546875,0.0,0.0
14292,0.99853515625,0.00128936767578125,5.960464477539063e-08,2.5033950805664062e-05,0.0,0.0
1857,1.0,0.0,0.0,0.0,0.0,0.0
7244,0.001026153564453125,0.00362396240234375,0.97802734375,0.0172271728515625,0.0,0.0
11239,0.0,6.556510925292969e-07,1.0,1.1920928955078125e-07,0.0,0.0
14681,0.0136566162109375,0.98486328125,0.0,0.0013885498046875,0.0,0.0
14459,3.5762786865234375e-07,0.498046875,0.498046875,0.0036983489990234375,0.0,0.0
11880,0.10162353515625,7.152557373046875e-06,0.0001760721206665039,0.8984375,0.0,0.0
5166,0.90185546875,0.039459228515625,4.559755325317383e-05,0.0587158203125,0.0,0.0
6057,0.98974609375,1.9669532775878906e-06,5.364418029785156e-07,0.0025577545166015625,0.002292633056640625,0.00557708740234375
10947,0.0019330978393554688,0.0014066696166992188,0.99658203125,0.00015473365783691406,0.0,0.0
10980,0.43994140625,0.097412109375,0.39892578125,0.06365966796875,0.0,0.0
2415,0.00011670589447021484,0.007701873779296875,0.98583984375,0.00637054443359375,0.0,0.0
12581,0.0,0.0,1.0,0.0,0.0,0.0
904,0.0005421638488769531,0.853515625,0.1383056640625,0.00782012939453125,0.0,0.0
7727,0.98779296875,0.01123809814453125,0.0001990795135498047,0.0006465911865234375,0.0,0.0
12413,4.708766937255859e-06,0.0,0.0,1.0,0.0,0.0
12511,0.00579071044921875,0.98193359375,0.0008063316345214844,0.011260986328125,0.0,0.0
7475,0.0175018310546875,0.982421875,4.0590763092041016e-05,1.6093254089355469e-06,0.0,0.0
5460,0.56298828125,0.0004887580871582031,0.436279296875,0.00014519691467285156,0.0,0.0
13769,0.599609375,0.399658203125,0.00054168701171875,9.72747802734375e-05,0.0,0.0
10718,0.0033054351806640625,0.2509765625,0.74462890625,0.0012006759643554688,0.0,0.0
1766,1.0,4.351139068603516e-06,0.0,0.00023174285888671875,0.0,0.0
3906,0.0007457733154296875,0.00010126829147338867,0.0032215118408203125,0.99609375,0.0,0.0
12624,0.99951171875,1.609325408935547e-05,0.00014793872833251953,0.00014793872833251953,0.0,0.0
6398,7.778406143188477e-05,0.0031890869140625,0.98046875,0.016082763671875,0.0,0.0
6043,8.893013000488281e-05,0.09307861328125,0.90576171875,0.0010900497436523438,0.0,0.0
910,3.2842159271240234e-05,0.96630859375,0.005802154541015625,0.0278167724609375,0.0,0.0
2639,0.50732421875,0.00286865234375,0.000919342041015625,0.48876953125,0.0,0.0
2286,0.00013935565948486328,0.0007429122924804688,0.66796875,0.331298828125,0.0,0.0
5672,0.074951171875,0.00115203857421875,0.0006422996520996094,0.92333984375,0.0,0.0
13817,0.00032401084899902344,5.0127506256103516e-05,0.99951171875,2.6404857635498047e-05,0.0,0.0
3242,1.8477439880371094e-06,0.0,1.0,0.0,0.0,0.0
176,0.90673828125,0.046417236328125,1.7881393432617188e-07,0.046661376953125,0.0,0.0
12670,0.837890625,0.0160369873046875,0.142822265625,0.0030364990234375,0.0,0.0
10333,0.99853515625,9.655952453613281e-06,4.398822784423828e-05,0.0012102127075195312,0.0,0.0
4467,0.06292724609375,0.4375,0.11151123046875,0.387939453125,0.0,0.0
8728,0.2022705078125,0.50146484375,0.287841796875,0.00872802734375,0.0,0.0
3145,2.9206275939941406e-06,0.007076263427734375,0.98193359375,0.01096343994140625,0.0,0.0
9481,4.023313522338867e-05,0.0,1.0,4.827976226806641e-06,0.0,0.0
5954,0.00018799304962158203,1.1324882507324219e-06,0.99755859375,0.0022563934326171875,0.0,0.0
10810,1.71661376953125e-05,3.4570693969726562e-06,1.0,2.3305416107177734e-05,0.0,0.0
12091,0.00836944580078125,0.63232421875,0.359130859375,2.6524066925048828e-05,0.0,0.0
10610,0.001743316650390625,0.000362396240234375,0.998046875,2.682209014892578e-06,0.0,0.0
9955,0.0496826171875,0.0011386871337890625,0.94873046875,0.0003123283386230469,0.0,0.0
8654,7.343292236328125e-05,0.05792236328125,0.00013577938079833984,0.94189453125,0.0,0.0
5575,0.024261474609375,7.927417755126953e-06,0.000820159912109375,0.97509765625,0.0,0.0
11531,0.0643310546875,0.029388427734375,0.478515625,0.427734375,0.0,0.0
1671,0.0017328262329101562,4.291534423828125e-06,0.998046875,0.00012552738189697266,0.0,0.0
14389,1.0,1.5020370483398438e-05,1.2516975402832031e-06,4.76837158203125e-06,0.0,0.0
879,7.396936416625977e-05,0.9873046875,0.01247406005859375,0.0,0.0,0.0
12031,0.066650390625,0.9326171875,1.2993812561035156e-05,0.00058746337890625,0.0,0.0
10694,0.09521484375,0.00725555419921875,0.896484375,0.0007925033569335938,0.0,0.0
8494,0.00035643577575683594,0.0005903244018554688,0.99853515625,0.00054168701171875,0.0,0.0
156,0.365478515625,5.960464477539062e-07,0.63427734375,2.6166439056396484e-05,0.0,0.0
6416,0.70361328125,4.172325134277344e-07,0.240966796875,0.055328369140625,0.0,0.0
11992,0.23779296875,0.0002722740173339844,0.115234375,0.646484375,0.0,0.0
14240,9.357929229736328e-06,0.0129547119140625,0.91845703125,0.06854248046875,0.0,0.0
9988,0.0002884864807128906,0.002628326416015625,0.94482421875,0.052093505859375,0.0,0.0
13473,0.00026488304138183594,0.00031375885009765625,0.99951171875,0.00015115737915039062,0.0,0.0
5596,0.99755859375,0.0022296905517578125,1.811981201171875e-05,3.975629806518555e-05,0.0,0.0
783,0.0009107589721679688,0.53369140625,0.005283355712890625,0.4599609375,0.0,0.0
9214,0.0,0.0,1.0,0.0,0.0,0.0
3244,0.06689453125,0.266357421875,0.6259765625,0.04095458984375,0.0,0.0
10364,1.7881393432617188e-06,0.9931640625,0.00681304931640625,0.00010102987289428711,0.0,0.0
10276,0.002819061279296875,0.00010257959365844727,0.9951171875,0.0020885467529296875,0.0,0.0
8160,0.98828125,2.199411392211914e-05,3.612041473388672e-05,0.01187896728515625,0.0,0.0
12410,0.0032711029052734375,0.9912109375,0.00524139404296875,0.00031185150146484375,0.0,0.0
7307,0.376220703125,0.08343505859375,0.026763916015625,0.513671875,0.0,0.0
6928,0.7734375,0.0010728836059570312,0.192138671875,0.033355712890625,0.0,0.0
455,0.0003933906555175781,4.172325134277344e-07,0.001750946044921875,0.998046875,0.0,0.0
1784,0.046966552734375,0.0001533031463623047,0.95166015625,0.001323699951171875,0.0,0.0
12315,1.1920928955078125e-06,0.87744140625,0.12274169921875,0.0,0.0,0.0
9534,0.0019235610961914062,0.70654296875,0.16455078125,0.126708984375,0.0,0.0
2652,0.0005078315734863281,0.99658203125,0.0028820037841796875,1.5795230865478516e-05,0.0,0.0
9567,0.96533203125,0.0085601806640625,0.00039196014404296875,0.0258941650390625,0.0,0.0
10124,0.032623291015625,0.27099609375,0.005001068115234375,0.69140625,0.0,0.0
2610,0.60546875,0.33740234375,0.050567626953125,0.00667572021484375,0.0,0.0
